0.4,0
0.401,0
0.402,0
0.403,0
0.404,0
0.405,0
0.406,0
0.407,0
0.408,0
0.409,0
0.41,0
0.411,0
0.412,0
0.413,0
0.414,0
0.415,0
0.416,0
0.417,0
0.418,0
0.419,0
0.42,0
0.421,0
0.422,0
0.423,0
0.424,0
0.425,0
0.426,0
0.427,0
0.428,0
0.429,0
0.43,0
0.431,0
0.432,0
0.433,0
0.434,0
0.435,0
0.436,0
0.437,0
0.438,0
0.439,0
0.44,0
0.441,0
0.442,0
0.443,0
0.444,0
0.445,0
0.446,0
0.447,0
0.448,0
0.449,0
0.45,0
0.451,0
0.452,0
0.453,0
0.454,0
0.455,0
0.456,0
0.457,0
0.458,0
0.459,0
0.46,0
0.461,0
0.462,0
0.463,0
0.464,0
0.465,0
0.466,0
0.467,0
0.468,0
0.469,0
0.47,0
0.471,0
0.472,0
0.473,0
0.474,0
0.475,0
0.476,0
0.477,0
0.478,0
0.479,0
0.48,0
0.481,0
0.482,0
0.483,0
0.484,0
0.485,0
0.486,0
0.487,0
0.488,0
0.489,0
0.49,0
0.491,0
0.492,0
0.493,0
0.494,0
0.495,0
0.496,0
0.497,0
0.498,3.2244E-07
0.499,0.000776543
0.5,0.00362745
0.501,0.00658315
0.502,0.00733551
0.503,0.00701307
0.504,0.00776543
0.505,0.0099419
0.506,0.0115541
0.507,0.0112854
0.508,0.01120479
0.509,0.01279012
0.51,0.01367683
0.511,0.01356935
0.512,0.01338126
0.513,0.01055991
0.514,0.00709368
0.515,0.01217211
0.516,0.0314379
0.517,0.0596514
0.518,0.0803413
0.519,0.0787291
0.52,0.0620697
0.521,0.0421859
0.522,0.0274074
0.523,0.01786855
0.524,0.01295134
0.525,0.00999564
0.526,0.0077923
0.527,0.00634132
0.528,0.00518591
0.529,0.00470225
0.53,0.00620697
0.531,0.00980755
0.532,0.01362309
0.533,0.01674001
0.534,0.01794916
0.535,0.01985693
0.536,0.02493536
0.537,0.0274074
0.538,0.02555337
0.539,0.02128104
0.54,0.01660566
0.541,0.01252142
0.542,0.00972694
0.543,0.00881336
0.544,0.0091358
0.545,0.00986129
0.546,0.01112418
0.547,0.01545025
0.548,0.0502469
0.549,0.2644008
0.55,0.623384
0.551,0.811474
0.552,0.781917
0.553,0.669063
0.554,0.470225
0.555,0.282135
0.556,0.1456354
0.557,0.067175
0.558,0.0311692
0.559,0.01539651
0.56,0.0083297
0.561,0.00593827
0.562,0.00548148
0.563,0.0059114
0.564,0.00666376
0.565,0.00800726
0.566,0.01123166
0.567,0.01679375
0.568,0.02372621
0.569,0.0303631
0.57,0.0341249
0.571,0.0330501
0.572,0.0298257
0.573,0.0271387
0.574,0.02453231
0.575,0.02189905
0.576,0.02066303
0.577,0.0209586
0.578,0.02302759
0.579,0.02490849
0.58,0.02582207
0.581,0.0271387
0.582,0.0300944
0.583,0.0392302
0.584,0.0666376
0.585,0.096732
0.586,0.1085548
0.587,0.1107044
0.588,0.099419
0.589,0.0757734
0.59,0.0599201
0.591,0.0491721
0.592,0.0381554
0.593,0.0330501
0.594,0.0292883
0.595,0.02388743
0.596,0.02023311
0.597,0.01926579
0.598,0.01974945
0.599,0.02050181
0.6,0.02383369
0.601,0.0392302
0.602,0.1553086
0.603,0.424546
0.604,0.585766
0.605,0.534713
0.606,0.507843
0.607,0.437981
0.608,0.300944
0.609,0.1972258
0.61,0.1115105
0.611,0.0601888
0.612,0.0373493
0.613,0.0290196
0.614,0.0271387
0.615,0.0274074
0.616,0.0276761
0.617,0.0276761
0.618,0.0279448
0.619,0.0284822
0.62,0.0292883
0.621,0.0306318
0.622,0.0335875
0.623,0.0437981
0.624,0.0609949
0.625,0.067175
0.626,0.0669063
0.627,0.0781917
0.628,0.0849092
0.629,0.0746986
0.63,0.0738925
0.631,0.0862527
0.632,0.0961946
0.633,0.1093609
0.634,0.1295134
0.635,0.158533
0.636,0.2071677
0.637,0.2477414
0.638,0.252578
0.639,0.2558024
0.64,0.274074
0.641,0.290196
0.642,0.419172
0.643,1.238707
0.644,3.27814
0.645,4.78286
0.646,4.51416
0.647,4.24546
0.648,4.59477
0.649,3.70806
0.65,2.531154
0.651,1.792229
0.652,1.166158
0.653,0.693246
0.654,0.464851
0.655,0.351997
0.656,0.290196
0.657,0.2627886
0.658,0.2294698
0.659,0.1945388
0.66,0.1633696
0.661,0.1300508
0.662,0.0978068
0.663,0.0685185
0.664,0.0435294
0.665,0.02609077
0.666,0.016122
0.667,0.01031808
0.668,0.00816848
0.669,0.0088671
0.67,0.01080174
0.671,0.01300508
0.672,0.01507407
0.673,0.01762672
0.674,0.02141539
0.675,0.0271387
0.676,0.0370806
0.677,0.0513217
0.678,0.0722803
0.679,0.1029121
0.68,0.1383805
0.681,0.1749237
0.682,0.2224836
0.683,0.287509
0.684,0.341249
0.685,0.360058
0.686,0.343936
0.687,0.32244
0.688,0.306318
0.689,0.298257
0.69,0.282135
0.691,0.276761
0.692,0.29557
0.693,0.325127
0.694,0.360058
0.695,0.411111
0.696,0.435294
0.697,0.451416
0.698,0.540087
0.699,0.642193
0.7,0.669063
0.701,0.741612
0.702,0.867901
0.703,0.916267
0.704,0.918954
0.705,0.908206
0.706,0.943137
0.707,1.026434
0.708,0.991503
0.709,0.849092
0.71,0.730864
0.711,0.661002
0.712,0.580392
0.713,0.470225
0.714,0.351997
0.715,0.271387
0.716,0.2195279
0.717,0.1851343
0.718,0.1716993
0.719,0.16122
0.72,0.1472476
0.721,0.1469789
0.722,0.166594
0.723,0.2146913
0.724,0.333188
0.725,0.687872
0.726,1.332752
0.727,2.060929
0.728,2.549963
0.729,2.477414
0.73,2.461292
0.731,2.568772
0.732,2.232897
0.733,1.843282
0.734,1.644444
0.735,1.303195
0.736,0.970007
0.737,0.736238
0.738,0.553522
0.739,0.40305
0.74,0.292883
0.741,0.2388743
0.742,0.2031372
0.743,0.1628322
0.744,0.1402614
0.745,0.1348874
0.746,0.1324691
0.747,0.1356935
0.748,0.1547712
0.749,0.1738489
0.75,0.1821786
0.751,0.1832534
0.752,0.1974945
0.753,0.2351125
0.754,0.2654756
0.755,0.333188
0.756,0.48366
0.757,0.714742
0.758,0.988816
0.759,1.214524
0.76,1.593391
0.761,2.240958
0.762,2.617138
0.763,2.437109
0.764,2.286637
0.765,2.536528
0.766,2.71387
0.767,2.555337
0.768,2.313507
0.769,1.98838
0.77,1.690123
0.771,1.727741
0.772,1.711619
0.773,1.378431
0.774,1.171532
0.775,1.147349
0.776,1.10167
0.777,1.176906
0.778,1.528903
0.779,2.060929
0.78,2.36456
0.781,2.563398
0.782,3.54684
0.783,5.6427
0.784,8.97458
0.785,14.10675
0.786,20.01815
0.787,24.34422
0.788,26.87
0.789,25.44589
0.79,22.51706
0.791,25.49963
0.792,27.1387
0.793,20.20624
0.794,15.12781
0.795,13.05882
0.796,11.04357
0.797,8.57153
0.798,5.80392
0.799,3.7618
0.8,2.673565
0.801,1.969571
0.802,1.609513
0.803,1.373057
0.804,1.18228
0.805,1.050617
0.806,1.004938
0.807,1.002251
0.808,1.061365
0.809,1.230646
0.81,1.416049
0.811,1.381118
0.812,1.241394
0.813,1.190341
0.814,1.171532
0.815,1.088235
0.816,0.975381
0.817,0.894771
0.818,0.746986
0.819,0.612636
0.82,0.494408
0.821,0.389615
0.822,0.306318
0.823,0.2463979
0.824,0.1972258
0.825,0.1641757
0.826,0.1351561
0.827,0.1098983
0.828,0.0975381
0.829,0.0905519
0.83,0.0918954
0.831,0.0951198
0.832,0.0862527
0.833,0.0862527
0.834,0.1045243
0.835,0.1131227
0.836,0.1131227
0.837,0.1346187
0.838,0.169281
0.839,0.1926579
0.84,0.1888961
0.841,0.169281
0.842,0.1805664
0.843,0.2031372
0.844,0.2066303
0.845,0.2227523
0.846,0.2480101
0.847,0.257952
0.848,0.276761
0.849,0.346623
0.85,0.462164
0.851,0.604575
0.852,0.733551
0.853,0.787291
0.854,0.862527
0.855,1.093609
0.856,1.42411
0.857,1.644444
0.858,1.902396
0.859,2.286637
0.86,2.329629
0.861,2.141539
0.862,2.141539
0.863,2.469353
0.864,3.00944
0.865,3.27814
0.866,3.43936
0.867,4.19172
0.868,5.07843
0.869,5.50835
0.87,5.58896
0.871,5.58896
0.872,5.66957
0.873,5.77705
0.874,6.04575
0.875,6.55628
0.876,6.66376
0.877,7.65795
0.878,10.18373
0.879,13.7037
0.88,17.03558
0.881,19.21205
0.882,18.67465
0.883,16.90123
0.884,16.98184
0.885,18.0029
0.886,17.76107
0.887,17.97603
0.888,18.64778
0.889,17.89542
0.89,16.33696
0.891,14.99346
0.892,12.44081
0.893,11.07044
0.894,10.96296
0.895,10.42556
0.896,9.64633
0.897,9.75381
0.898,9.80755
0.899,9.29702
0.9,8.97458
0.901,8.5984
0.902,7.98039
0.903,7.57734
0.904,7.73856
0.905,7.95352
0.906,7.57734
0.907,7.01307
0.908,6.58315
0.909,6.34132
0.91,6.79811
0.911,6.9862
0.912,5.96514
0.913,4.86347
0.914,4.27233
0.915,4.0305
0.916,3.86928
0.917,3.57371
0.918,3.33188
0.919,3.33188
0.92,3.46623
0.921,4.08424
0.922,5.53522
0.923,7.46986
0.924,9.75381
0.925,12.54829
0.926,14.59041
0.927,15.18155
0.928,15.79956
0.929,16.95497
0.93,15.90704
0.931,15.28903
0.932,17.14306
0.933,17.08932
0.934,14.37545
0.935,12.22585
0.936,11.76906
0.937,11.90341
0.938,11.0167
0.939,9.08206
0.94,7.49673
0.941,6.04575
0.942,4.89034
0.943,4.08424
0.944,3.35875
0.945,2.92883
0.946,2.566085
0.947,2.120043
0.948,1.63907
0.949,1.206463
0.95,0.96732
0.951,0.881336
0.952,0.741612
0.953,0.601888
0.954,0.497095
0.955,0.381554
0.956,0.300944
0.957,0.2504284
0.958,0.2189905
0.959,0.1977632
0.96,0.1821786
0.961,0.1824473
0.962,0.2173783
0.963,0.314379
0.964,0.494408
0.965,0.720116
0.966,1.096296
0.967,1.754611
0.968,2.60639
0.969,3.54684
0.97,3.86928
0.971,3.84241
0.972,3.73493
0.973,3.27814
0.974,2.57952
0.975,2.415613
0.976,8.30283
0.977,16.17574
0.978,18.0029
0.979,16.57879
0.98,19.8838
0.981,27.6761
0.982,35.1997
0.983,42.1859
0.984,46.7538
0.985,47.2912
0.986,45.9477
0.987,51.8591
0.988,65.5628
0.989,80.3413
0.99,83.0283
0.991,68.5185
0.992,56.427
0.993,54.2774
0.994,54.2774
0.995,59.3827
0.996,64.7567
0.997,65.0254
0.998,63.9506
0.999,58.8453
1,51.3217
